OBS: 1  346649.812464764    2399.00      346649.822000027      2859757.78    24319.93981    36.4   3.98  24
OBS: 1  346650.812485039    2399.00      346650.822000027      2853674.14    24309.85670    37.2   4.05  24
OBS: 1  346651.812505305    2399.00      346651.822000027      2847615.14    24299.59229    37.1   4.11  24
OBS: 1  346652.812525563    2399.00      346652.822000027      2841537.70    24289.24513    36.9   4.17  24
OBS: 1  346653.812545812    2399.00      346653.822000027      2835465.22    24278.88789    37.1   4.24  24
OBS: 1  346654.812566052    2399.00      346654.822000027      2829392.60    24268.21216    36.5   4.30  24
OBS: 1  346655.812586284    2399.00      346655.822000027      2823340.65    24257.63543    36.7   4.36  24
OBS: 1  346656.812606506    2399.00      346656.822000027      2817269.66    24246.96510    36.8   4.43  24
OBS: 1  346657.812626720    2399.00      346657.822000027      2811198.65    24236.12944    36.5   4.49  24
OBS: 1  346658.812646925    2399.00      346658.822000027      2805154.59    24225.23355    36.6   4.56  24
OBS: 1  346659.812667120    2399.00      346659.822000027      2799092.72    24214.26267    37.5   4.62  24
OBS: 1  346660.812687307    2399.00      346660.822000027      2793048.90    24203.17892    36.9   4.68  24
OBS: 1  346661.812707484    2399.00      346661.822000027      2786998.69    24191.91128    36.7   4.75  24
OBS: 1  346662.812727652    2399.00      346662.822000027      2780950.03    24180.67925    37.4   4.81  24
OBS: 1  346663.812747810    2399.00      346663.822000027      2774902.52    24169.08788    36.9   4.88  24
OBS: 1  346664.812767959    2399.00      346664.822000027      2768865.67    24157.69207    37.5   4.94  24
OBS: 1  346665.812788098    2399.00      346665.822000027      2762833.88    24146.10934    37.7   5.01  24
OBS: 1  346666.812808228    2399.00      346666.822000027      2756777.12    24134.45693    37.1   5.07  24
OBS: 1  346667.812828347    2399.00      346667.822000027      2750762.37    24122.64820    36.2   5.14  24
OBS: 1  346668.812848457    2399.00      346668.822000027      2744721.86    24110.75115    37.7   5.20  24
OBS: 1  346669.812868557    2399.00      346669.822000027      2738678.44    24098.72279    37.5   5.27  24
OBS: 1  346670.812888647    2399.00      346670.822000027      2732680.27    24086.56001    36.5   5.34  24
OBS: 1  346671.812908727    2399.00      346671.822000027      2726640.43    24074.26401    37.1   5.40  24
OBS: 1  346672.812928797    2399.00      346672.822000027      2720608.51    24061.94609    36.3   5.47  24
OBS: 1  346673.812948856    2399.00      346673.822000027      2714625.86    24049.55868    36.9   5.53  24
OBS: 1  346674.812968905    2399.00      346674.822000027      2708619.34    24036.88884    37.4   5.60  24
OBS: 1  346675.812988943    2399.00      346675.822000027      2702599.32    24024.32932    37.9   5.67  24
OBS: 1  346676.813008971    2399.00      346676.822000027      2696580.09    24011.52915    37.9   5.73  24
OBS: 1  346677.813028988    2399.00      346677.822000027      2690589.95    23998.61576    37.5   5.80  24
OBS: 1  346678.813048994    2399.00      346678.822000027      2684597.13    23985.71195    38.0   5.87  24
OBS: 1  346679.813068989    2399.00      346679.822000027      2678596.42    23972.49805    38.2   5.93  24
OBS: 1  346680.813088974    2399.00      346680.822000027      2672621.04    23959.17751    37.5   6.00  24
OBS: 1  346681.813108947    2399.00      346681.822000027      2666640.53    23945.91511    38.0   6.07  24
OBS: 1  346682.813128909    2399.00      346682.822000027      2660628.43    23932.41217    37.7   6.14  24
OBS: 1  346683.813148860    2399.00      346683.822000027      2654678.78    23918.89154    37.4   6.20  24
OBS: 1  346684.813168800    2399.00      346684.822000027      2648689.26    23905.24123    37.8   6.27  24
OBS: 1  346685.813188728    2399.00      346685.822000027      2642716.76    23891.26988    38.2   6.34  24
OBS: 1  346686.813208644    2399.00      346686.822000027      2636731.97    23877.34561    37.8   6.41  24
OBS: 1  346687.813228549    2399.00      346687.822000027      2630762.23    23863.26029    37.4   6.48  24
OBS: 1  346688.813248442    2399.00      346688.822000027      2624787.91    23849.11677    37.1   6.55  24
OBS: 1  346689.813268323    2399.00      346689.822000027      2618845.99    23834.83087    37.5   6.61  24
OBS: 1  346690.813288192    2399.00      346690.822000027      2612884.85    23820.46627    38.1   6.68  24
OBS: 1  346691.813308050    2399.00      346691.822000027      2606937.08    23805.81590    38.4   6.75  24
OBS: 1  346692.813327894    2399.00      346692.822000027      2600980.28    23791.08251    38.4   6.82  24
OBS: 1  346693.813347727    2399.00      346693.822000027      2595035.90    23776.26786    37.2   6.89  24
OBS: 1  346694.813367547    2399.00      346694.822000027      2589076.23    23761.20650    37.4   6.96  24
OBS: 1  346695.813387355    2399.00      346695.822000027      2583145.41    23746.15984    38.2   7.03  24
OBS: 1  346696.813407150    2399.00      346696.822000027      2577231.79    23731.04250    38.7   7.10  24
OBS: 1  346697.813426933    2399.00      346697.822000027      2571284.92    23715.73902    38.3   7.17  24
OBS: 1  346698.813446702    2399.00      346698.822000027      2565364.62    23700.32089    37.9   7.24  24
OBS: 1  346699.813466459    2399.00      346699.822000027      2559433.71    23684.68273    38.0   7.31  24
OBS: 1  346700.813486202    2399.00      346700.822000027      2553524.33    23668.85614    37.9   7.38  24
OBS: 1  346701.813505933    2399.00      346701.822000027      2547578.17    23653.05651    38.7   7.45  24
OBS: 1  346702.813525650    2399.00      346702.822000027      2541696.36    23637.01130    38.2   7.52  24
OBS: 1  346703.813545353    2399.00      346703.822000027      2535786.86    23620.73048    37.0   7.59  24
OBS: 1  346704.813565043    2399.00      346704.822000027      2529882.66    23604.45009    37.2   7.66  24
OBS: 1  346705.813584720    2399.00      346705.822000027      2523970.85    23588.00797    37.0   7.73  24
OBS: 1  346706.813604382    2399.00      346706.822000027      2518090.92    23571.51839    38.6   7.81  24
OBS: 1  346707.813624031    2399.00      346707.822000027      2512192.37    23554.78752    37.4   7.88  24
OBS: 1  346708.813643666    2399.00      346708.822000027      2506303.61    23537.93600    38.7   7.95  24
OBS: 1  346709.813663287    2399.00      346709.822000027      2500432.26    23520.70340    37.7   8.02  24
OBS: 1  346710.813682893    2399.00      346710.822000027      2494555.18    23503.69240    38.0   8.09  24
OBS: 1  346711.813702485    2399.00      346711.822000027      2488688.38    23486.24653    37.2   8.17  24
OBS: 1  346712.813722063    2399.00      346712.822000027      2482821.44    23468.80961    37.9   8.24  24
OBS: 1  346713.813741626    2399.00      346713.822000027      2476936.35    23451.30105    38.7   8.31  24
OBS: 1  346714.813761174    2399.00      346714.822000027      2471075.31    23433.49424    37.6   8.38  24
OBS: 1  346715.813780707    2399.00      346715.822000027      2465206.31    23415.56822    38.3   8.46  24
OBS: 1  346716.813800225    2399.00      346716.822000027      2459366.21    23397.50861    38.5   8.53  24
OBS: 1  346717.813819728    2399.00      346717.822000027      2453530.19    23379.15699    38.4   8.60  24
OBS: 1  346718.813839216    2399.00      346718.822000027      2447691.75    23360.77622    38.7   8.68  24
OBS: 1  346719.813858689    2399.00      346719.822000027      2441875.03    23342.23478    37.7   8.75  24
OBS: 1  346720.813878146    2399.00      346720.822000027      2435996.13    23323.50482    38.0   8.83  24
OBS: 1  346721.813897587    2399.00      346721.822000027      2430192.29    23304.72176    37.5   8.90  24
OBS: 1  346722.813917012    2399.00      346722.822000027      2424344.80    23285.67990    39.3   8.97  24
OBS: 1  346723.813936422    2399.00      346723.822000027      2418525.88    23266.32901    38.8   9.05  24
OBS: 1  346724.813955815    2399.00      346724.822000027      2412738.85    23247.03899    38.5   9.12  24
OBS: 1  346725.813975193    2399.00      346725.822000027      2406916.40    23227.50561    39.1   9.20  24
OBS: 1  346726.813994553    2399.00      346726.822000027      2401116.94    23207.85964    39.5   9.27  24
OBS: 1  346727.814013898    2399.00      346727.822000027      2395319.66    23187.95773    38.7   9.35  24
OBS: 1  346728.814033225    2399.00      346728.822000027      2389525.90    23167.92346    38.5   9.42  24
OBS: 1  346729.814052536    2399.00      346729.822000027      2383728.39    23147.72662    38.8   9.50  24
OBS: 1  346730.814071830    2399.00      346730.822000027      2377962.46    23127.28660    38.9   9.57  24
OBS: 1  346731.814091107    2399.00      346731.822000027      2372166.55    23106.74511    38.8   9.65  24
OBS: 1  346732.814110367    2399.00      346732.822000027      2366389.38    23085.95918    39.5   9.73  24
OBS: 1  346733.814129609    2399.00      346733.822000027      2360612.91    23065.13707    39.0   9.80  24
OBS: 1  346734.814148834    2399.00      346734.822000027      2354851.46    23043.95966    39.8   9.88  24
OBS: 1  346735.814168041    2399.00      346735.822000027      2349083.60    23022.64196    39.4   9.96  24
OBS: 1  346736.814187231    2399.00      346736.822000027      2343350.82    23001.09255    38.2   10.03  24
OBS: 1  346737.814206402    2399.00      346737.822000027      2337605.81    22979.51095    38.3   10.11  24
OBS: 1  346738.814225555    2399.00      346738.822000027      2331854.69    22957.71315    39.3   10.19  24
OBS: 1  346739.814244690    2399.00      346739.822000027      2326121.20    22935.59759    38.2   10.27  24
OBS: 1  346740.814263806    2399.00      346740.822000027      2320399.77    22913.44457    39.8   10.34  24
OBS: 1  346741.814282904    2399.00      346741.822000027      2314675.78    22890.93956    39.6   10.42  24
OBS: 1  346742.814301983    2399.00      346742.822000027      2308933.92    22868.35093    39.7   10.50  24
OBS: 1  346743.814321043    2399.00      346743.822000027      2303229.69    22845.52591    38.2   10.58  24
OBS: 1  346744.814340084    2399.00      346744.822000027      2297524.51    22822.65201    39.5   10.66  24
OBS: 1  346745.814359106    2399.00      346745.822000027      2291828.04    22799.35389    39.1   10.73  24
OBS: 1  346746.814378108    2399.00      346746.822000027      2286109.66    22775.92401    39.9   10.81  24
OBS: 1  346747.814397091    2399.00      346747.822000027      2280427.29    22752.41735    39.1   10.89  24
OBS: 1  346748.814416054    2399.00      346748.822000027      2274764.40    22728.53835    39.5   10.97  24
OBS: 1  346749.814434997    2399.00      346749.822000027      2269072.20    22704.53102    39.2   11.05  24
OBS: 1  346750.814453920    2399.00      346750.822000027      2263392.65    22680.23183    39.2   11.13  24
OBS: 1  346751.814472823    2399.00      346751.822000027      2257723.12    22655.86463    40.3   11.21  24
OBS: 1  346752.814491705    2399.00      346752.822000027      2252075.83    22631.08548    40.3   11.29  24
OBS: 1  346753.814510566    2399.00      346753.822000027      2246411.87    22606.37204    40.1   11.37  24
OBS: 1  346754.814529407    2399.00      346754.822000027      2240764.99    22581.32943    39.0   11.45  24
